Id,ActivityDate,TotalDistance,TrackerDistance
4445114986,5/10/2016,2.630000114,2.630000114
4445114986,5/11/2016,6.110000134,6.110000134
4445114986,5/12/2016,0.5199999809,0.5199999809
4558609924,4/12/2016,3.390000105,3.390000105
4558609924,4/13/2016,3.289999962,3.289999962
4558609924,4/14/2016,4.489999771,4.489999771
4558609924,4/15/2016,5.150000095,5.150000095
4558609924,4/16/2016,4.820000172,4.820000172
4558609924,4/17/2016,6.400000095,6.400000095
4558609924,4/18/2016,5.909999847,5.909999847
4558609924,4/19/2016,3.569999933,3.569999933
4558609924,4/20/2016,3.170000076,3.170000076
4558609924,4/21/2016,9.079999924,9.079999924
4558609924,4/22/2016,6.349999905,6.349999905
4558609924,4/23/2016,4.550000191,4.550000191
4558609924,4/24/2016,5.659999847,5.659999847
4558609924,4/25/2016,5.349999905,5.349999905
4558609924,4/26/2016,6.050000191,6.050000191
4558609924,4/27/2016,6.320000172,6.320000172
4558609924,4/28/2016,6.25,6.25
4558609924,4/29/2016,5.179999828,5.179999828
4558609924,4/30/2016,6.820000172,6.820000172
4558609924,5/1/2016,2.269999981,2.269999981
4558609924,5/2/2016,5.21999979,5.21999979
4558609924,5/3/2016,3.480000019,3.480000019
4558609924,5/4/2016,3.460000038,3.460000038
4558609924,5/5/2016,7.010000229,7.010000229
4558609924,5/6/2016,2.480000019,2.480000019
4558609924,5/7/2016,5.440000057,5.440000057
4558609924,5/8/2016,4.329999924,4.329999924
4558609924,5/9/2016,7.570000172,7.570000172
4558609924,5/10/2016,4.25,4.25
4558609924,5/11/2016,6.019999981,6.019999981
4558609924,5/12/2016,4.170000076,4.170000076
4702921684,4/12/2016,5.880000114,5.880000114
4702921684,4/13/2016,5.579999924,5.579999924
4702921684,4/14/2016,6.369999886,6.369999886
4702921684,4/15/2016,5.28000021,5.28000021
4702921684,4/16/2016,9.029999733,9.029999733
4702921684,4/17/2016,10.28999996,10.28999996
4702921684,4/18/2016,7.380000114,7.380000114
4702921684,4/19/2016,5.440000057,5.440000057
4702921684,4/20/2016,7.130000114,7.130000114
4702921684,4/21/2016,5.300000191,5.300000191
4702921684,4/22/2016,1.350000024,1.350000024
4702921684,4/23/2016,12.27000046,12.27000046
4702921684,4/24/2016,12.22000027,12.22000027
4702921684,4/25/2016,7.429999828,7.429999828
4702921684,4/26/2016,4.949999809,4.949999809
4702921684,4/27/2016,5.71999979,5.71999979
4702921684,4/28/2016,7.320000172,7.320000172
4702921684,4/29/2016,8.050000191,8.050000191
4702921684,4/30/2016,8.229999542,8.229999542
4702921684,5/1/2016,0,0
4702921684,5/2/2016,5.920000076,5.920000076
4702921684,5/3/2016,7.670000076,7.670000076
4702921684,5/4/2016,6.619999886,6.619999886
4702921684,5/5/2016,6.989999771,6.989999771
4702921684,5/6/2016,5.630000114,5.630000114
4702921684,5/7/2016,11.64999962,11.64999962
4702921684,5/8/2016,10.43000031,10.43000031
4702921684,5/9/2016,6.679999828,6.679999828
4702921684,5/10/2016,8.609999657,8.609999657
4702921684,5/11/2016,7.960000038,7.960000038
4702921684,5/12/2016,2.230000019,2.230000019
5553957443,4/12/2016,7.570000172,7.570000172
5553957443,4/13/2016,3.160000086,3.160000086
5553957443,4/14/2016,11.11999989,11.11999989
5553957443,4/15/2016,10.85999966,10.85999966
5553957443,4/16/2016,3.769999981,3.769999981
5553957443,4/17/2016,0.4300000072,0.4300000072
5553957443,4/18/2016,2.430000067,2.430000067
5553957443,4/19/2016,10.10999966,10.10999966
5553957443,4/20/2016,1.769999981,1.769999981
5553957443,4/21/2016,8.06000042,8.06000042
5553957443,4/22/2016,7.630000114,7.630000114
5553957443,4/23/2016,2.690000057,2.690000057
5553957443,4/24/2016,1.179999948,1.179999948
5553957443,4/25/2016,7.190000057,7.190000057
5553957443,4/26/2016,7.760000229,7.760000229
5553957443,4/27/2016,6.880000114,6.880000114
5553957443,4/28/2016,7.630000114,7.630000114
5553957443,4/29/2016,8.329999924,8.329999924
5553957443,4/30/2016,0.7799999714,0.7799999714
5553957443,5/1/2016,3.369999886,3.369999886
5553957443,5/2/2016,6.380000114,6.380000114
5553957443,5/3/2016,8.390000343,8.390000343
5553957443,5/4/2016,2.769999981,2.769999981
5553957443,5/5/2016,9.510000229,9.510000229
5553957443,5/6/2016,6.289999962,6.289999962
5553957443,5/7/2016,1.220000029,1.220000029
5553957443,5/8/2016,4,4
5553957443,5/9/2016,7.579999924,7.579999924
5553957443,5/10/2016,10.71000004,10.71000004
5553957443,5/11/2016,3.220000029,3.220000029
5553957443,5/12/2016,2.039999962,2.039999962
5577150313,4/12/2016,6.079999924,6.079999924
5577150313,4/13/2016,3.789999962,3.789999962
5577150313,4/14/2016,6.420000076,6.420000076
5577150313,4/15/2016,9.079999924,9.079999924
5577150313,4/16/2016,10.65999985,10.65999985
5577150313,4/17/2016,9.140000343,9.140000343
5577150313,4/18/2016,7.389999866,7.389999866
5577150313,4/19/2016,9.420000076,9.420000076
5577150313,4/20/2016,6.21999979,6.21999979
5577150313,4/21/2016,8.090000153,8.090000153
5577150313,4/22/2016,6.849999905,6.849999905
5577150313,4/23/2016,5.710000038,5.710000038
5577150313,4/24/2016,11.77999973,11.77999973
5577150313,4/25/2016,4.78000021,4.78000021
5577150313,4/26/2016,3.980000019,3.980000019
5577150313,4/27/2016,5.139999866,5.139999866
5577150313,4/28/2016,7.429999828,7.429999828
5577150313,4/29/2016,5.920000076,5.920000076
5577150313,4/30/2016,9.239999771,9.239999771
5577150313,5/1/2016,9.989999771,9.989999771
5577150313,5/2/2016,5.559999943,5.559999943
5577150313,5/3/2016,8.25,8.25
5577150313,5/4/2016,3.890000105,3.890000105
5577150313,5/5/2016,5.639999866,5.639999866
5577150313,5/6/2016,3.700000048,3.700000048
5577150313,5/7/2016,0,0
5577150313,5/8/2016,0,0
5577150313,5/9/2016,2.559999943,2.559999943
5577150313,5/10/2016,6.650000095,6.650000095
5577150313,5/11/2016,3.039999962,3.039999962
6117666160,4/12/2016,0,0
6117666160,4/13/2016,0,0
6117666160,4/14/2016,0,0
6117666160,4/15/2016,10.59000015,10.59000015
6117666160,4/16/2016,10.90999985,10.90999985
6117666160,4/17/2016,5.400000095,5.400000095
6117666160,4/18/2016,3.910000086,3.910000086
6117666160,4/19/2016,8.409999847,8.409999847
6117666160,4/20/2016,8.020000458,8.020000458
6117666160,4/21/2016,15.01000023,15.01000023
6117666160,4/22/2016,6.199999809,6.199999809
6117666160,4/23/2016,8.680000305,8.680000305
6117666160,4/24/2016,5.760000229,5.760000229
6117666160,4/25/2016,0,0
6117666160,4/26/2016,7.210000038,7.210000038
6117666160,4/27/2016,7.110000134,7.110000134
6117666160,4/28/2016,2.599999905,2.599999905
6117666160,4/29/2016,7.239999771,7.239999771
6117666160,4/30/2016,5.28000021,5.28000021
6117666160,5/1/2016,6.730000019,6.730000019
6117666160,5/2/2016,3.730000019,3.730000019
6117666160,5/3/2016,0,0
6117666160,5/4/2016,2.25999999,2.25999999
6117666160,5/5/2016,7.400000095,7.400000095
6117666160,5/6/2016,2.680000067,2.680000067
6117666160,5/7/2016,5.539999962,5.539999962
6117666160,5/8/2016,5.53000021,5.53000021
6117666160,5/9/2016,3.380000114,3.380000114
6290855005,4/12/2016,3.450000048,3.450000048
6290855005,4/13/2016,5.400000095,5.400000095
6290855005,4/14/2016,5.800000191,5.800000191
6290855005,4/15/2016,7.179999828,7.179999828
6290855005,4/16/2016,6.28000021,6.28000021
6290855005,4/17/2016,5.940000057,5.940000057
6290855005,4/18/2016,5.210000038,5.210000038
6290855005,4/19/2016,5.400000095,5.400000095
6290855005,4/20/2016,4.809999943,4.809999943
6290855005,4/21/2016,0,0
6290855005,4/22/2016,4.71999979,4.71999979
6290855005,4/23/2016,0,0
6290855005,4/24/2016,4.460000038,4.460000038
6290855005,4/25/2016,5.900000095,5.900000095
6290855005,4/26/2016,0,0
6290855005,4/27/2016,4.210000038,4.210000038
6290855005,4/28/2016,4.329999924,4.329999924
6290855005,4/29/2016,0,0
6290855005,4/30/2016,5.099999905,5.099999905
6290855005,5/1/2016,7.440000057,7.440000057
6290855005,5/2/2016,5.130000114,5.130000114
6290855005,5/3/2016,4.570000172,4.570000172
6290855005,5/4/2016,4.409999847,4.409999847
6290855005,5/5/2016,4.789999962,4.789999962
6290855005,5/6/2016,4.619999886,4.619999886
6290855005,5/7/2016,4.170000076,4.170000076
6290855005,5/8/2016,5.829999924,5.829999924
6290855005,5/9/2016,4.75,4.75
6290855005,5/10/2016,0,0
6775888955,4/12/2016,0,0
6775888955,4/13/2016,2.910000086,2.910000086
6775888955,4/14/2016,3.700000048,3.700000048
6775888955,4/15/2016,0.9200000167,0.9200000167
6775888955,4/16/2016,3.390000105,3.390000105
6775888955,4/17/2016,1.789999962,1.789999962
6775888955,4/18/2016,5.949999809,5.949999809
6775888955,4/19/2016,0,0
6775888955,4/20/2016,7.71999979,7.71999979
6775888955,4/21/2016,0,0
6775888955,4/22/2016,0.4600000083,0.4600000083
6775888955,4/23/2016,0,0
6775888955,4/24/2016,1.539999962,1.539999962
6775888955,4/25/2016,4.639999866,4.639999866
6775888955,4/26/2016,5.269999981,5.269999981
6775888955,4/27/2016,0,0
6775888955,4/28/2016,0.5,0.5
6775888955,4/29/2016,0,0
6775888955,4/30/2016,1.789999962,1.789999962
6775888955,5/1/2016,1.779999971,1.779999971
6775888955,5/2/2016,0,0
6775888955,5/3/2016,0.009999999776,0.009999999776
6775888955,5/4/2016,0,0
6775888955,5/5/2016,0,0
6775888955,5/6/2016,3.369999886,3.369999886
6775888955,5/7/2016,1.409999967,1.409999967
6962181067,4/12/2016,6.739999771,6.739999771
6962181067,4/13/2016,3.74000001,3.74000001
6962181067,4/14/2016,1.029999971,1.029999971
6962181067,4/15/2016,3.680000067,3.680000067
6962181067,4/16/2016,8.739999771,8.739999771
6962181067,4/17/2016,6.710000038,6.710000038
6962181067,4/18/2016,7.539999962,7.539999962
6962181067,4/19/2016,7.099999905,7.099999905
6962181067,4/20/2016,9.550000191,9.550000191
6962181067,4/21/2016,9.710000038,7.880000114
6962181067,4/22/2016,7.090000153,7.090000153
6962181067,4/23/2016,13.23999977,13.23999977
6962181067,4/24/2016,3.319999933,3.319999933
6962181067,4/25/2016,9.270000458,9.079999924
6962181067,4/26/2016,6.900000095,6.900000095
6962181067,4/27/2016,6.820000172,6.820000172
6962181067,4/28/2016,8.350000381,8.350000381
6962181067,4/29/2016,7.110000134,7.110000134
6962181067,4/30/2016,6.659999847,6.659999847
6962181067,5/1/2016,3.609999895,3.609999895
6962181067,5/2/2016,8.539999962,8.539999962
6962181067,5/3/2016,8.119999886,8.119999886
6962181067,5/4/2016,6.710000038,6.710000038
6962181067,5/5/2016,6.960000038,6.960000038
6962181067,5/6/2016,3.910000086,3.910000086
6962181067,5/7/2016,4.5,4.5
6962181067,5/8/2016,2.769999981,2.769999981
6962181067,5/9/2016,8.720000267,8.680000305
6962181067,5/10/2016,10.21000004,10.21000004
6962181067,5/11/2016,4.440000057,4.440000057
6962181067,5/12/2016,2.369999886,2.369999886
7007744171,4/12/2016,10.28999996,9.479999542
7007744171,4/13/2016,9.649999619,8.600000381
7007744171,4/14/2016,8.239999771,7.480000019
7007744171,4/15/2016,3.529999971,3.529999971
7007744171,4/16/2016,3.099999905,3.099999905
7007744171,4/17/2016,5.389999866,5.389999866
7007744171,4/18/2016,10.97999954,9.909999847
7007744171,4/19/2016,10.47999954,9.5
7007744171,4/20/2016,11.31000042,10.40999985
7007744171,4/21/2016,9.18999958,9.18999958
7007744171,4/22/2016,10.23999977,10.23999977
7007744171,4/23/2016,5.409999847,5.409999847
7007744171,4/24/2016,7.420000076,7.420000076
7007744171,4/25/2016,13.34000015,12.19999981
7007744171,4/26/2016,10.10000038,10.10000038
7007744171,4/27/2016,10.22000027,9.06000042
7007744171,4/28/2016,10.11999989,10.11999989
7007744171,4/29/2016,14.30000019,13.42000008
7007744171,4/30/2016,2.519999981,2.519999981
7007744171,5/1/2016,3.75,3.75
7007744171,5/2/2016,9.180000305,8.720000267
7007744171,5/3/2016,10.86999989,9.710000038
7007744171,5/4/2016,0,0
7007744171,5/5/2016,11.10000038,10.03999996
7007744171,5/6/2016,7.670000076,7.670000076
7007744171,5/7/2016,0,0
7086361926,4/12/2016,8.409999847,8.409999847
7086361926,4/13/2016,3.619999886,3.619999886
7086361926,4/14/2016,6.119999886,6.119999886
7086361926,4/15/2016,5.670000076,5.670000076
7086361926,4/16/2016,0.009999999776,0.009999999776
7086361926,4/17/2016,0,0
7086361926,4/18/2016,6.710000038,6.710000038
7086361926,4/19/2016,7.289999962,7.289999962
7086361926,4/20/2016,10.64000034,10.64000034
7086361926,4/21/2016,6.179999828,6.179999828
7086361926,4/22/2016,6.53000021,6.53000021
7086361926,4/23/2016,1.809999943,1.809999943
7086361926,4/24/2016,2.160000086,2.160000086
7086361926,4/25/2016,6.820000172,6.820000172
7086361926,4/26/2016,7.070000172,7.070000172
7086361926,4/27/2016,8.340000153,8.340000153
7086361926,4/28/2016,7.800000191,7.800000191
7086361926,4/29/2016,4.949999809,4.949999809
7086361926,4/30/2016,9.409999847,9.409999847
7086361926,5/1/2016,8.069999695,8.069999695
7086361926,5/2/2016,6.809999943,6.809999943
7086361926,5/3/2016,6.760000229,6.760000229
7086361926,5/4/2016,8.31000042,8.31000042
7086361926,5/5/2016,5.599999905,5.599999905
7086361926,5/6/2016,8.380000114,8.380000114
7086361926,5/7/2016,8.479999542,8.479999542
7086361926,5/8/2016,7.099999905,7.099999905
7086361926,5/9/2016,9.109999657,9.109999657
7086361926,5/10/2016,10.78999996,10.78999996
7086361926,5/11/2016,6.519999981,6.519999981
7086361926,5/12/2016,2.559999943,2.559999943
8053475328,4/12/2016,14.11999989,14.11999989
8053475328,4/13/2016,13.35000038,13.35000038
8053475328,4/14/2016,15.97000027,15.97000027
8053475328,4/15/2016,16.23999977,16.23999977
8053475328,4/16/2016,11.10999966,11.10999966
8053475328,4/17/2016,13.68999958,13.68999958
8053475328,4/18/2016,12.65999985,12.65999985
8053475328,4/19/2016,12.47999954,12.47999954
8053475328,4/20/2016,12.18999958,12.18999958
8053475328,4/21/2016,12.51000023,12.51000023
8053475328,4/22/2016,8.289999962,8.289999962
8053475328,4/23/2016,17.19000053,17.19000053
8053475328,4/24/2016,17.95000076,17.95000076
8053475328,4/25/2016,15.68999958,15.68999958
8053475328,4/26/2016,9.619999886,9.619999886
8053475328,4/27/2016,9.819999695,9.819999695
8053475328,4/28/2016,12.39999962,12.39999962
8053475328,4/29/2016,9.649999619,9.649999619
8053475328,4/30/2016,5.590000153,5.590000153
8053475328,5/1/2016,0.8500000238,0.8500000238
8053475328,5/2/2016,1.429999948,1.429999948
8053475328,5/3/2016,11.89999962,11.89999962
8053475328,5/4/2016,11.14999962,11.14999962
8053475328,5/5/2016,11.51000023,11.51000023
8053475328,5/6/2016,11,11
8053475328,5/7/2016,15.67000008,15.67000008
8053475328,5/8/2016,17.64999962,17.64999962
8053475328,5/9/2016,9.380000114,9.380000114
8053475328,5/10/2016,11.35999966,11.35999966
8053475328,5/11/2016,9.399999619,9.399999619
8053475328,5/12/2016,3.910000086,3.910000086
8253242879,4/12/2016,7.159999847,7.159999847
8253242879,4/13/2016,6.099999905,6.099999905
8253242879,4/14/2016,3.460000038,3.460000038
8253242879,4/15/2016,1.769999981,1.769999981
8253242879,4/16/2016,6.139999866,6.139999866
8253242879,4/17/2016,7.909999847,7.909999847
8253242879,4/18/2016,3.480000019,3.480000019
8253242879,4/19/2016,2.779999971,2.779999971
8253242879,4/20/2016,4.269999981,4.269999981
8253242879,4/21/2016,8.56000042,8.56000042
8253242879,4/22/2016,1.870000005,1.870000005
8253242879,4/23/2016,6.260000229,6.260000229
8253242879,4/24/2016,7.130000114,7.130000114
8253242879,4/25/2016,4.510000229,4.510000229
8253242879,4/26/2016,3.039999962,3.039999962
8253242879,4/27/2016,8.180000305,8.180000305
8253242879,4/28/2016,1.799999952,1.799999952
8253242879,4/29/2016,4.260000229,4.260000229
8253242879,4/30/2016,0,0
8378563200,4/12/2016,6.050000191,6.050000191
8378563200,4/13/2016,9.819999695,9.819999695
8378563200,4/14/2016,10.56000042,10.56000042
8378563200,4/15/2016,11.47000027,11.47000027
8378563200,4/16/2016,8.890000343,8.890000343
8378563200,4/17/2016,1.690000057,1.690000057
8378563200,4/18/2016,10.81000042,10.81000042
8378563200,4/19/2016,10.35999966,10.35999966
8378563200,4/20/2016,7.440000057,7.440000057
8378563200,4/21/2016,12.01000023,12.01000023
8378563200,4/22/2016,9.670000076,9.670000076
8378563200,4/23/2016,4.53000021,4.53000021
8378563200,4/24/2016,2.940000057,2.940000057
8378563200,4/25/2016,9.840000153,9.840000153
8378563200,4/26/2016,12.85000038,12.85000038
8378563200,4/27/2016,5.840000153,5.840000153
8378563200,4/28/2016,4.300000191,4.300000191
8378563200,4/29/2016,4.900000095,4.900000095
8378563200,4/30/2016,2.339999914,2.339999914
8378563200,5/1/2016,9.06000042,9.06000042
8378563200,5/2/2016,4.809999943,4.809999943
8378563200,5/3/2016,6.909999847,6.909999847
8378563200,5/4/2016,6.239999771,6.239999771
8378563200,5/5/2016,6.789999962,6.789999962
8378563200,5/6/2016,5.590000153,5.590000153
8378563200,5/7/2016,3.539999962,3.539999962
8378563200,5/8/2016,2.329999924,2.329999924
8378563200,5/9/2016,6.650000095,6.650000095
8378563200,5/10/2016,5.21999979,5.21999979
8378563200,5/11/2016,7.25,7.25
8378563200,5/12/2016,3.619999886,3.619999886
8583815059,4/12/2016,3.910000086,3.910000086
8583815059,4/13/2016,4.349999905,4.349999905
8583815059,4/14/2016,2.450000048,2.450000048
8583815059,4/15/2016,2.680000067,2.680000067
8583815059,4/16/2016,4.150000095,4.150000095
8583815059,4/17/2016,2.349999905,2.349999905
8583815059,4/18/2016,3.00999999,3.00999999
8583815059,4/19/2016,4.440000057,4.440000057
8583815059,4/20/2016,4.110000134,4.110000134
8583815059,4/21/2016,6.659999847,6.659999847
8583815059,4/22/2016,6.78000021,6.78000021
8583815059,4/23/2016,7.349999905,7.349999905
8583815059,4/24/2016,6.460000038,6.460000038
8583815059,4/25/2016,3.50999999,3.50999999
8583815059,4/26/2016,8.18999958,8.18999958
8583815059,4/27/2016,9.729999542,9.729999542
8583815059,4/28/2016,4.820000172,4.820000172
8583815059,4/29/2016,11.82999992,11.82999992
8583815059,4/30/2016,7.869999886,7.869999886
8583815059,5/1/2016,3.519999981,3.519999981
8583815059,5/2/2016,6.610000134,6.610000134
8583815059,5/3/2016,9.369999886,9.369999886
8583815059,5/4/2016,2.799999952,2.799999952
8583815059,5/5/2016,9.68999958,9.68999958
8583815059,5/6/2016,4.559999943,4.559999943
8583815059,5/7/2016,4.769999981,4.769999981
8583815059,5/8/2016,7.190000057,7.190000057
8583815059,5/9/2016,7.699999809,7.699999809
8583815059,5/10/2016,6.429999828,6.429999828
8583815059,5/11/2016,6.789999962,6.789999962
8583815059,5/12/2016,0,0
8792009665,4/12/2016,1.639999986,1.639999986
8792009665,4/13/2016,0.8399999738,0.8399999738
8792009665,4/14/2016,0.7799999714,0.7799999714
8792009665,4/15/2016,1.590000033,1.590000033
8792009665,4/16/2016,0.1599999964,0.1599999964
8792009665,4/17/2016,0,0
8792009665,4/18/2016,0,0
8792009665,4/19/2016,0,0
8792009665,4/20/2016,2.00999999,2.00999999
8792009665,4/21/2016,0.09000000358,0.09000000358
8792009665,4/22/2016,2.599999905,2.599999905
8792009665,4/23/2016,3.359999895,3.359999895
8792009665,4/24/2016,0.2599999905,0.2599999905
8792009665,4/25/2016,0,0
8792009665,4/26/2016,0.8500000238,0.8500000238
8792009665,4/27/2016,1.129999995,1.129999995
8792009665,4/28/2016,3.940000057,3.940000057
8792009665,4/29/2016,5.349999905,5.349999905
8792009665,4/30/2016,4.590000153,4.590000153
8792009665,5/1/2016,1.039999962,1.039999962
8792009665,5/2/2016,1.169999957,1.169999957
8792009665,5/3/2016,1.549999952,1.549999952
8792009665,5/4/2016,1.460000038,1.460000038
8792009665,5/5/2016,0,0
8792009665,5/6/2016,0,0
8792009665,5/7/2016,0,0
8792009665,5/8/2016,0,0
8792009665,5/9/2016,0,0
8792009665,5/10/2016,0,0
8877689391,4/12/2016,20.39999962,20.39999962
8877689391,4/13/2016,9.579999924,9.579999924
8877689391,4/14/2016,18.97999954,18.97999954
8877689391,4/15/2016,7.170000076,7.170000076
8877689391,4/16/2016,25.29000092,25.29000092
8877689391,4/17/2016,8.869999886,8.869999886
8877689391,4/18/2016,8.670000076,8.670000076
8877689391,4/19/2016,17.39999962,17.39999962
8877689391,4/20/2016,18.11000061,18.11000061
8877689391,4/21/2016,17.62000084,17.62000084
8877689391,4/22/2016,16.30999947,16.30999947
8877689391,4/23/2016,7.429999828,7.429999828
8877689391,4/24/2016,15.73999977,15.73999977
8877689391,4/25/2016,8.739999771,8.739999771
8877689391,4/26/2016,8.430000305,8.430000305
8877689391,4/27/2016,20.64999962,20.64999962
8877689391,4/28/2016,11.30000019,11.30000019
8877689391,4/29/2016,7.389999866,7.389999866
8877689391,4/30/2016,26.71999931,26.71999931
8877689391,5/1/2016,8.319999695,8.319999695
8877689391,5/2/2016,3.640000105,3.640000105
8877689391,5/3/2016,8.210000038,8.210000038
8877689391,5/4/2016,16.29999924,16.29999924
8877689391,5/5/2016,10.67000008,10.67000008
8877689391,5/6/2016,19.34000015,19.34000015
8877689391,5/7/2016,8.130000114,8.130000114
8877689391,5/8/2016,8.109999657,8.109999657
8877689391,5/9/2016,18.25,18.25
8877689391,5/10/2016,8.149999619,8.149999619
8877689391,5/11/2016,19.55999947,19.55999947
8877689391,5/12/2016,6.119999886,6.119999886